drone_id,package_weight,package_length,package_width,package_height,package_destination_city,package_destination_country,package_origin_country,package_delivery_date,package_value,package_insurance,drone_cost,drone_manufacture,drone_model
853,322.28,58.26,11.88,85.29,Cherryville,Ireland,Ireland,7/14/2016,Euro,FALSE,3059,Holy Stone,Yuneec Typhoon H Pro
854,485.52,87.08,64.48,83.39,Enniskerry,Ireland,Ireland,04-04-2016,Euro,FALSE,9038,UDI,DJI Mavic Pro
855,409.61,55,84.49,41.59,Bailieborough,Ireland,Ireland,8/20/2015,Euro,FALSE,3563,Parrot,Parrot Bebop 2
856,341.9,27.27,98.78,55.33,Listowel,Ireland,Ireland,04-08-2016,Euro,FALSE,8974,JJRC,DJI Phantom 4
857,78.95,28.17,11.66,65.67,Cill Airne,Ireland,Ireland,06-09-2018,Euro,FALSE,9962,Hubsan,Yuneec Typhoon H Pro
858,432.99,79.06,39.68,24.57,Shankill,Ireland,Ireland,08-03-2015,Euro,FALSE,5657,JJRC,DJI Phantom 4
859,375.96,45,59.85,20.78,Portumna,Ireland,Ireland,6/15/2015,Euro,TRUE,997,Hubsan,Yuneec Typhoon H Pro
860,407.7,23.79,39.59,3.32,Monkstown,Ireland,Ireland,12-04-2018,Euro,TRUE,8128,3DR,Parrot Bebop 2
861,422.9,23.59,90.48,7.77,Bantry,Ireland,Ireland,03-09-2018,Euro,FALSE,5912,Holy Stone,Yuneec Typhoon H Pro
862,210.31,48.4,49.41,15.15,Loughrea,Ireland,Ireland,2/13/2016,Euro,TRUE,9897,3DR,DJI Mavic Pro
863,37.69,41,97.62,57.06,Bayside,Ireland,Ireland,09-10-2017,Euro,TRUE,5475,Hubsan,Parrot Bebop 2
864,247,84.19,9.8,43.17,Sallins,Ireland,Ireland,3/15/2018,Euro,FALSE,5609,Autel Robotics,Parrot Bebop 2
865,52.23,86.57,28.5,21.81,Kilkenny,Ireland,Ireland,12/22/2018,Euro,FALSE,5290,Parrot,DJI Phantom 4
866,313.02,31.65,77.2,53.12,Kinnegad,Ireland,Ireland,05-07-2017,Euro,TRUE,5890,Hubsan,DJI Phantom 4
867,125.64,11.91,56.19,10.13,Thomastown,Ireland,Ireland,02-03-2018,Euro,TRUE,1819,Yuneec,Yuneec Typhoon H Pro
868,79.62,91.15,44.17,69.56,Mullagh,Ireland,Ireland,04-07-2017,Euro,TRUE,9252,Autel Robotics,DJI Inspire 2
869,383.52,31.83,86.62,81.83,Sallins,Ireland,Ireland,09-12-2015,Euro,TRUE,4543,3DR,DJI Inspire 2
870,86.88,96.03,30.6,71.71,Ballyhaunis,Ireland,Ireland,1/22/2018,Euro,FALSE,7367,Holy Stone,DJI Inspire 2
871,426.89,20.23,30.98,80.89,Aghada,Ireland,Ireland,11/16/2016,Euro,TRUE,6831,Yuneec,DJI Phantom 4
872,36.63,16.52,73.41,68.68,Macroom,Ireland,Ireland,06-07-2017,Euro,TRUE,4206,Parrot,Yuneec Typhoon H Pro
873,310.35,36.5,4.99,62.9,Mallow,Ireland,Ireland,5/25/2016,Euro,TRUE,3126,JJRC,DJI Inspire 2
874,70.21,53.78,91.54,80.93,Killorglin,Ireland,Ireland,1/21/2017,Euro,TRUE,2790,Yuneec,Yuneec Typhoon H Pro
875,49.65,74.88,70.84,31.25,Dunlewy,Ireland,Ireland,5/28/2018,Euro,FALSE,3399,Potensic,DJI Inspire 2
876,134.89,96.51,75.42,82.18,Cavan,Ireland,Ireland,6/21/2018,Euro,FALSE,1852,Syma,DJI Mavic Pro
877,319.36,71.21,1.66,33.22,Whitegate,Ireland,Ireland,4/30/2015,Euro,TRUE,2506,Parrot,DJI Mavic Pro
878,344.08,77.26,40.25,23.59,Ballybofey,Ireland,Ireland,6/25/2017,Euro,FALSE,4072,DJI,DJI Mavic Pro
879,165.93,95.92,76.67,76.06,Enniskerry,Ireland,Ireland,01-10-2016,Euro,FALSE,4612,Yuneec,DJI Inspire 2
880,353.96,90.66,73.75,4.43,Crossmolina,Ireland,Ireland,11-11-2017,Euro,TRUE,6765,DJI,DJI Inspire 2
881,49.06,80.39,32.67,87.05,Ballyboden,Ireland,Ireland,4/13/2017,Euro,FALSE,9250,JJRC,DJI Phantom 4
882,344.88,58.21,7.33,2.27,Sandyford,Ireland,Ireland,02-02-2017,Euro,TRUE,1988,UDI,DJI Inspire 2
883,217.27,57.89,35.9,85.97,Dundrum,Ireland,Ireland,7/18/2017,Euro,FALSE,3779,JJRC,DJI Inspire 2
884,86.59,63.33,15.5,18.7,Athy,Ireland,Ireland,09-06-2017,Euro,TRUE,5526,Autel Robotics,Parrot Bebop 2
885,466.81,16.92,55.39,75.35,Bayside,Ireland,Ireland,4/28/2018,Euro,TRUE,8036,3DR,DJI Mavic Pro
886,489.83,73.2,92.92,71.45,Ballinteer,Ireland,Ireland,12/22/2016,Euro,FALSE,3246,UDI,DJI Mavic Pro
887,463.59,68.58,64.85,7.16,Greenhills,Ireland,Ireland,12-09-2016,Euro,TRUE,7124,JJRC,Parrot Bebop 2
888,325.95,35.5,22.62,80.68,Cabinteely,Ireland,Ireland,07-02-2018,Euro,FALSE,3661,Hubsan,DJI Inspire 2
889,153.87,1.77,53.81,27.68,Virginia,Ireland,Ireland,12-08-2015,Euro,FALSE,4700,Holy Stone,Yuneec Typhoon H Pro
890,119.43,68,45.38,11.27,Rathnew,Ireland,Ireland,08-04-2017,Euro,FALSE,6886,Potensic,DJI Phantom 4
891,426.07,31.08,31.03,19.57,Granard,Ireland,Ireland,02-01-2017,Euro,FALSE,3974,Potensic,Parrot Bebop 2
892,418.02,96.63,21.43,3.74,Piltown,Ireland,Ireland,06-05-2015,Euro,TRUE,9179,JJRC,DJI Inspire 2
893,343.56,28.9,7.9,9.8,Daingean,Ireland,Ireland,10-06-2017,Euro,FALSE,5357,JJRC,DJI Inspire 2
894,472.01,12.85,88.37,7.99,Ballybofey,Ireland,Ireland,03-11-2018,Euro,TRUE,3180,UDI,DJI Phantom 4
895,128.22,36.9,57.43,50.28,Ballymun,Ireland,Ireland,6/22/2018,Euro,TRUE,8543,UDI,Yuneec Typhoon H Pro
896,135.75,24.88,73.43,91.25,Tullamore,Ireland,Ireland,9/24/2016,Euro,FALSE,2230,Hubsan,Parrot Bebop 2
897,404.91,50.24,39.03,48.92,Prosperous,Ireland,Ireland,3/23/2018,Euro,FALSE,2008,Autel Robotics,DJI Phantom 4
898,30.69,26.35,18.46,54.34,Crumlin,Ireland,Ireland,3/28/2018,Euro,TRUE,5067,3DR,Parrot Bebop 2
899,278.04,45.8,7.44,92.58,Prosperous,Ireland,Ireland,12/25/2015,Euro,TRUE,9588,Hubsan,DJI Mavic Pro
900,213.22,8.46,27.28,1.86,Castlebridge,Ireland,Ireland,1/29/2017,Euro,TRUE,8024,Holy Stone,DJI Mavic Pro
901,288.92,69.18,1.25,71.67,Sandyford,Ireland,Ireland,09-03-2016,Euro,FALSE,7576,UDI,DJI Mavic Pro
902,17.78,17.59,2.41,8.94,Kinlough,Ireland,Ireland,4/29/2018,Euro,FALSE,5963,UDI,DJI Mavic Pro
903,262.12,87.3,41.37,98.15,Bayside,Ireland,Ireland,9/29/2017,Euro,TRUE,9333,Autel Robotics,DJI Mavic Pro
904,414.08,92.39,16.13,62.23,Dungloe,Ireland,Ireland,11/16/2017,Euro,TRUE,9461,Yuneec,DJI Inspire 2
905,398.29,2.24,95.81,41.54,Blessington,Ireland,Ireland,10-02-2016,Euro,TRUE,7086,3DR,DJI Mavic Pro
906,94.45,46.92,42.16,71.61,Kinlough,Ireland,Ireland,4/27/2018,Euro,FALSE,6242,Parrot,DJI Phantom 4
907,292.37,39.65,69.94,23.56,Kingscourt,Ireland,Ireland,4/29/2016,Euro,TRUE,2651,3DR,DJI Mavic Pro
908,438.92,98.39,73.6,22.13,Glasnevin,Ireland,Ireland,11-10-2015,Euro,TRUE,3266,Holy Stone,Yuneec Typhoon H Pro
909,259.79,27.36,31.78,16.91,Tullyallen,Ireland,Ireland,9/24/2017,Euro,FALSE,7156,Syma,DJI Phantom 4
910,383.78,11.4,41.32,79.93,Castlebellingham,Ireland,Ireland,08-01-2017,Euro,FALSE,6303,Autel Robotics,Parrot Bebop 2
911,344.27,4.33,83.91,98.16,Kill,Ireland,Ireland,05-09-2018,Euro,FALSE,6248,Holy Stone,DJI Phantom 4
912,216.24,65.25,64.01,14.24,Bayside,Ireland,Ireland,10-08-2016,Euro,TRUE,5858,DJI,Yuneec Typhoon H Pro
913,99.54,39.53,89.96,66.24,Listowel,Ireland,Ireland,12-03-2017,Euro,TRUE,836,Potensic,DJI Inspire 2
914,72.54,95.25,23.59,85,Prosperous,Ireland,Ireland,06-11-2017,Euro,TRUE,7016,Parrot,Yuneec Typhoon H Pro
915,227.35,67.78,62.57,55.77,Tralee,Ireland,Ireland,11/14/2016,Euro,TRUE,6044,Yuneec,DJI Mavic Pro
916,42.59,44.87,71.96,70.94,Macroom,Ireland,Ireland,7/29/2018,Euro,TRUE,807,Holy Stone,DJI Inspire 2
917,442.37,45.8,32,12.51,Granard,Ireland,Ireland,6/27/2015,Euro,TRUE,3860,DJI,DJI Mavic Pro
918,407.51,63.35,27.6,98.46,Ballyjamesduff,Ireland,Ireland,06-06-2017,Euro,TRUE,2420,Syma,Yuneec Typhoon H Pro
919,37.02,65.54,62.83,6.33,Blessington,Ireland,Ireland,06-03-2016,Euro,TRUE,5632,Yuneec,DJI Inspire 2
920,89.28,98.75,99.79,16.18,Gweedore,Ireland,Ireland,12/31/2016,Euro,TRUE,3622,Yuneec,Parrot Bebop 2
921,218.57,80.59,57.08,88.39,Cobh,Ireland,Ireland,11/18/2016,Euro,FALSE,4735,Potensic,Yuneec Typhoon H Pro
922,182.44,51.36,11.34,6.81,Tallaght,Ireland,Ireland,09-05-2018,Euro,TRUE,3247,Yuneec,DJI Mavic Pro
923,102.27,16.16,30.66,62.92,Kilkenny,Ireland,Ireland,01-02-2016,Euro,TRUE,7806,Yuneec,DJI Phantom 4
924,232.63,75.67,49.59,56.9,Kill,Ireland,Ireland,08-03-2015,Euro,TRUE,8897,DJI,DJI Phantom 4
925,403.6,8.7,17.96,13.75,Ashford,Ireland,Ireland,4/25/2017,Euro,FALSE,3222,Autel Robotics,Parrot Bebop 2
926,220.17,63.24,9.73,81.69,Swinford,Ireland,Ireland,11-04-2015,Euro,TRUE,8789,Potensic,Yuneec Typhoon H Pro
927,343.52,13.28,46.22,28.86,Virginia,Ireland,Ireland,12/30/2018,Euro,FALSE,2763,Autel Robotics,DJI Phantom 4
928,108.48,3.8,43.63,76.9,Cavan,Ireland,Ireland,6/29/2015,Euro,TRUE,6996,UDI,Yuneec Typhoon H Pro
929,369.25,57.28,75.27,75.32,Swords,Ireland,Ireland,7/20/2016,Euro,TRUE,8211,DJI,Parrot Bebop 2
930,103.81,14.16,59.8,75.97,Adare,Ireland,Ireland,02-08-2015,Euro,TRUE,6911,Parrot,DJI Phantom 4
931,82.08,65.81,48.88,49.69,Dublin,Ireland,Ireland,8/20/2016,Euro,TRUE,7649,3DR,DJI Inspire 2
932,232.05,24.07,32.89,56.53,Portarlington,Ireland,Ireland,4/27/2016,Euro,FALSE,5771,3DR,DJI Mavic Pro
933,82.33,31.69,88.83,79.57,Kilkenny,Ireland,Ireland,04-04-2016,Euro,TRUE,2061,Parrot,Yuneec Typhoon H Pro
934,455.6,58.58,35.64,7.94,Bailieborough,Ireland,Ireland,12/31/2016,Euro,FALSE,5152,Parrot,DJI Phantom 4
935,102.87,96.99,14.13,75.21,Moville,Ireland,Ireland,04-11-2015,Euro,TRUE,5873,UDI,DJI Mavic Pro
936,126.77,64.87,3.08,72.08,Ratoath,Ireland,Ireland,12-06-2017,Euro,FALSE,369,Hubsan,Parrot Bebop 2
937,53.18,2.37,48.13,21.63,Cork,Ireland,Ireland,9/24/2018,Euro,TRUE,4126,Autel Robotics,DJI Phantom 4
938,263.62,48.83,53.79,58.71,Claremorris,Ireland,Ireland,6/15/2015,Euro,FALSE,8208,Syma,DJI Inspire 2
939,322.24,63.1,91.88,33.07,Glasnevin,Ireland,Ireland,6/19/2017,Euro,TRUE,1438,Autel Robotics,DJI Inspire 2
940,151.15,99.28,44.96,45.19,Castleknock,Ireland,Ireland,09-03-2018,Euro,FALSE,8001,Autel Robotics,DJI Phantom 4
941,110.75,53.19,24,16.47,Old Kilcullen,Ireland,Ireland,2/19/2015,Euro,TRUE,517,Autel Robotics,DJI Mavic Pro
942,94.7,83.65,52.92,18.87,Ballyjamesduff,Ireland,Ireland,12/28/2018,Euro,FALSE,8325,Holy Stone,DJI Mavic Pro
943,445.71,6.13,95,83.38,Old Kilcullen,Ireland,Ireland,9/27/2015,Euro,TRUE,3954,Parrot,Yuneec Typhoon H Pro
944,81.58,60,71.2,48.52,Valleymount,Ireland,Ireland,3/20/2016,Euro,FALSE,6011,Hubsan,Yuneec Typhoon H Pro
945,49.43,29.45,1.36,93.62,Lucan,Ireland,Ireland,10/19/2015,Euro,TRUE,8698,Hubsan,DJI Phantom 4
946,198.75,5.78,81.22,91.25,Balrothery,Ireland,Ireland,1/26/2016,Euro,TRUE,7453,JJRC,Yuneec Typhoon H Pro
947,264.9,53,36.71,14.51,Cabinteely,Ireland,Ireland,03-02-2015,Euro,FALSE,2471,DJI,DJI Phantom 4
948,268.36,59.36,29.11,74.99,Sallins,Ireland,Ireland,06-11-2017,Euro,TRUE,5530,JJRC,Yuneec Typhoon H Pro
949,478.86,65.94,3.58,31.1,Balally,Ireland,Ireland,11-02-2017,Euro,TRUE,3806,DJI,DJI Phantom 4
950,12.85,47.06,44.58,94.35,Ballinroad,Ireland,Ireland,5/18/2018,Euro,TRUE,486,JJRC,DJI Mavic Pro
951,478.92,57.62,19.63,97.5,Annacotty,Ireland,Ireland,04-04-2018,Euro,FALSE,2705,Parrot,Yuneec Typhoon H Pro
952,103.79,44.83,90.19,81.24,Eadestown,Ireland,Ireland,04-03-2015,Euro,TRUE,6119,Potensic,DJI Inspire 2
953,325.26,32.09,32.03,42.18,Confey,Ireland,Ireland,01-05-2015,Euro,TRUE,6882,Syma,DJI Inspire 2
954,493.11,64.33,86.11,55.01,Templeogue,Ireland,Ireland,4/24/2016,Euro,TRUE,7111,3DR,DJI Inspire 2
955,424.23,62.54,57.44,88.44,Cobh,Ireland,Ireland,03-04-2018,Euro,FALSE,9050,Potensic,DJI Inspire 2
956,61.45,4.73,71.39,59.28,Kilcullen,Ireland,Ireland,5/31/2017,Euro,TRUE,6833,Potensic,Parrot Bebop 2
957,88.55,29.21,73.25,81,Bagenalstown,Ireland,Ireland,1/28/2018,Euro,FALSE,7654,Potensic,DJI Phantom 4
958,132.92,52.53,16.75,87.15,Kinsale,Ireland,Ireland,4/25/2015,Euro,TRUE,3172,DJI,DJI Mavic Pro
959,187.74,25.48,35.15,71.64,Prosperous,Ireland,Ireland,05-02-2015,Euro,FALSE,8265,Potensic,DJI Inspire 2
960,296.38,78.4,75.47,84.33,Rathwire,Ireland,Ireland,01-03-2017,Euro,FALSE,8102,UDI,DJI Phantom 4
961,379.75,35.32,39.88,96.38,Askeaton,Ireland,Ireland,8/21/2015,Euro,FALSE,4823,DJI,Yuneec Typhoon H Pro
962,28.34,58.02,23.08,94.03,Dunmanway,Ireland,Ireland,09-12-2015,Euro,FALSE,5068,Parrot,Parrot Bebop 2
963,27.58,58.29,31.38,40.57,Booterstown,Ireland,Ireland,8/25/2016,Euro,TRUE,1593,3DR,DJI Inspire 2
964,95.63,57.04,30.8,56.23,Foxrock,Ireland,Ireland,08-12-2015,Euro,TRUE,403,JJRC,DJI Inspire 2
965,308.12,44.03,16.16,72.71,Cloyne,Ireland,Ireland,12/24/2015,Euro,TRUE,772,DJI,Parrot Bebop 2
966,84.73,35.95,48.44,50.16,Dunleer,Ireland,Ireland,02-11-2016,Euro,TRUE,9671,Autel Robotics,DJI Phantom 4
967,475.47,69.32,8.53,2.5,Lusk,Ireland,Ireland,10/14/2016,Euro,FALSE,8631,Autel Robotics,DJI Mavic Pro
968,29.35,33.34,77.1,40.19,Monasterevin,Ireland,Ireland,03-09-2015,Euro,FALSE,2134,Yuneec,Parrot Bebop 2
969,449.68,69.42,51.28,74.35,Old Kilcullen,Ireland,Ireland,5/17/2017,Euro,TRUE,9355,Potensic,DJI Mavic Pro
970,416.21,73.81,63.65,24.71,Cork,Ireland,Ireland,2/22/2015,Euro,FALSE,7426,Autel Robotics,Parrot Bebop 2
971,271.08,4.36,45.49,90.12,Castlebellingham,Ireland,Ireland,09-08-2015,Euro,FALSE,5109,Potensic,DJI Inspire 2
972,127.57,23.45,20.76,19.05,Clonskeagh,Ireland,Ireland,3/31/2017,Euro,FALSE,8459,DJI,DJI Phantom 4
973,106.82,29.44,20.11,19.33,Arklow,Ireland,Ireland,3/15/2018,Euro,TRUE,4203,JJRC,DJI Inspire 2
974,486.16,96.06,99.75,34.25,Ballylinan,Ireland,Ireland,01-10-2018,Euro,TRUE,5778,Potensic,Parrot Bebop 2
975,80.46,38.56,1.71,10.85,Enniskerry,Ireland,Ireland,10/24/2018,Euro,FALSE,5772,Yuneec,DJI Phantom 4
976,93.92,26.46,14.61,9.03,Bayside,Ireland,Ireland,06-06-2016,Euro,FALSE,3559,Yuneec,Parrot Bebop 2
977,91.88,14.38,12.28,24.16,Kinlough,Ireland,Ireland,6/24/2015,Euro,TRUE,8679,UDI,Yuneec Typhoon H Pro
978,18.46,46.55,78.38,40.42,Donnycarney,Ireland,Ireland,10/27/2015,Euro,FALSE,4572,JJRC,Yuneec Typhoon H Pro
979,490.38,45.23,49.32,86.17,Kanturk,Ireland,Ireland,10/15/2017,Euro,FALSE,7035,Yuneec,DJI Mavic Pro
980,275.55,80.6,72.83,74.79,Cobh,Ireland,Ireland,2/18/2017,Euro,TRUE,7260,Holy Stone,DJI Phantom 4
981,490.03,34.03,24.86,14.51,Prosperous,Ireland,Ireland,5/14/2018,Euro,FALSE,9690,Autel Robotics,Yuneec Typhoon H Pro
982,54.9,28.99,1.04,20.7,Monasterevin,Ireland,Ireland,04-06-2016,Euro,TRUE,4665,DJI,DJI Inspire 2
983,323.55,42.79,62.5,26.3,Ferbane,Ireland,Ireland,03-08-2015,Euro,FALSE,6777,JJRC,DJI Mavic Pro
984,157.6,16.02,97.89,65.3,Trá Mhór,Ireland,Ireland,08-03-2017,Euro,FALSE,6511,Autel Robotics,Parrot Bebop 2
985,166.78,44.41,32.74,12.92,Gweedore,Ireland,Ireland,3/15/2016,Euro,TRUE,9700,Holy Stone,Yuneec Typhoon H Pro
986,35.39,72.31,11.05,88.93,Cobh,Ireland,Ireland,8/25/2017,Euro,FALSE,2337,Parrot,Parrot Bebop 2
987,414.28,31.76,9.54,62.89,Donegal,Ireland,Ireland,06-04-2018,Euro,FALSE,358,Potensic,Yuneec Typhoon H Pro
988,110.69,85.41,27.31,64.71,Longwood,Ireland,Ireland,02-05-2018,Euro,FALSE,3393,Hubsan,DJI Phantom 4
989,281.17,1.61,77.42,45.17,Tower,Ireland,Ireland,2/26/2016,Euro,TRUE,2851,DJI,DJI Phantom 4
990,422.8,51.97,61.22,8.76,Carrigtwohill,Ireland,Ireland,01-09-2015,Euro,TRUE,3191,Autel Robotics,DJI Mavic Pro
991,335.25,8.44,24.36,31.01,Ballymahon,Ireland,Ireland,12/23/2017,Euro,TRUE,7568,Hubsan,DJI Inspire 2
992,452.71,13.11,63.02,94.2,Beaumont,Ireland,Ireland,1/20/2016,Euro,TRUE,9276,UDI,DJI Mavic Pro
993,442.81,13.48,37.68,97.68,Blessington,Ireland,Ireland,9/16/2016,Euro,FALSE,9260,Autel Robotics,DJI Phantom 4
994,422.39,7.57,9.5,85.93,Aghada,Ireland,Ireland,11/22/2015,Euro,FALSE,1953,Autel Robotics,Parrot Bebop 2
995,94.11,93.55,75.26,65.64,Ballina,Ireland,Ireland,3/25/2015,Euro,FALSE,2762,Parrot,DJI Mavic Pro
996,39.07,45.08,72.73,48.62,Gort,Ireland,Ireland,10/25/2015,Euro,FALSE,9737,UDI,DJI Inspire 2
997,273.79,61.51,56.1,84.16,Glasnevin,Ireland,Ireland,3/14/2016,Euro,TRUE,7813,UDI,Parrot Bebop 2
998,19.59,98.56,51.66,40.58,Cavan,Ireland,Ireland,11/16/2016,Euro,TRUE,4144,Potensic,DJI Mavic Pro
999,249.17,58,7.25,38.29,Trá Mhór,Ireland,Ireland,10-08-2017,Euro,TRUE,3284,Autel Robotics,DJI Mavic Pro
1000,498.46,68.7,51.61,1.62,Muff,Ireland,Ireland,4/15/2015,Euro,TRUE,7867,DJI,DJI Phantom 4
1,328.09,74.72,4.59,65.42,Tralee,Ireland,Ireland,06-06-2015,Euro,FALSE,7804,Yuneec,Parrot Bebop 2
2,11.54,37.47,55.58,91.41,Carrigaline,Ireland,Ireland,10/26/2019,Euro,TRUE,1559,DJI,DJI Phantom 4
3,280.72,47.32,73.2,7.23,Cobh,Ireland,Ireland,08-09-2016,Euro,FALSE,3385,JJRC,Yuneec Typhoon H Pro
4,104.99,51.4,20.17,60.47,Naas,Ireland,Ireland,8/15/2018,Euro,FALSE,8029,DJI,Yuneec Typhoon H Pro
5,317.65,92.51,29.87,36.22,Tower,Ireland,Ireland,2/20/2019,Euro,TRUE,5084,Holy Stone,DJI Phantom 4
6,475.79,51.37,56.62,59.88,Lusk,Ireland,Ireland,05-07-2017,Euro,FALSE,3794,Holy Stone,DJI Inspire 2
7,230.32,41.65,47.39,40.58,Muff,Ireland,Ireland,10/20/2019,Euro,FALSE,3225,UDI,DJI Inspire 2
8,207.23,70.41,2.19,31.96,Monkstown,Ireland,Ireland,3/14/2015,Euro,FALSE,7790,UDI,DJI Phantom 4
9,420.04,28.47,87.52,27.3,Killumney,Ireland,Ireland,10-01-2018,Euro,FALSE,4881,JJRC,Yuneec Typhoon H Pro
10,337.25,53.57,69.23,26.96,Carrigtwohill,Ireland,Ireland,7/23/2019,Euro,FALSE,5231,Parrot,DJI Mavic Pro
11,54.19,16.73,54.33,85.05,Beaumont,Ireland,Ireland,7/17/2015,Euro,FALSE,8758,Syma,DJI Phantom 4
12,355.09,64.43,22.98,59.29,Dalkey,Ireland,Ireland,4/24/2018,Euro,TRUE,4377,UDI,Yuneec Typhoon H Pro
13,392.03,86.36,96.45,12.04,Daingean,Ireland,Ireland,9/13/2018,Euro,TRUE,1651,JJRC,DJI Inspire 2
14,130.94,83.38,9.91,47.6,Blessington,Ireland,Ireland,9/19/2016,Euro,FALSE,8954,Holy Stone,DJI Mavic Pro
15,213.99,30.78,62.27,50.54,Oughterard,Ireland,Ireland,5/29/2016,Euro,TRUE,2089,JJRC,Parrot Bebop 2
16,355.36,68.5,1.63,66.7,Lucan,Ireland,Ireland,05-05-2017,Euro,FALSE,6380,Autel Robotics,Yuneec Typhoon H Pro
17,189.19,24.45,77.33,72.59,Adare,Ireland,Ireland,02-02-2018,Euro,TRUE,9102,JJRC,DJI Inspire 2
18,82.09,22.95,60.15,10.64,Caherconlish,Ireland,Ireland,9/20/2019,Euro,FALSE,356,Holy Stone,Yuneec Typhoon H Pro
19,312.36,8.93,84.6,84.46,Midleton,Ireland,Ireland,03-05-2016,Euro,TRUE,477,Potensic,DJI Phantom 4
20,201.07,51.11,15.77,55.1,Enniskerry,Ireland,Ireland,02-03-2015,Euro,FALSE,900,Potensic,DJI Inspire 2
21,136.01,91.19,73.98,47.66,Milltown,Ireland,Ireland,6/28/2019,Euro,FALSE,3587,Parrot,DJI Inspire 2
22,49.45,26.93,12.23,56.38,Gort,Ireland,Ireland,9/27/2017,Euro,FALSE,1828,Hubsan,Yuneec Typhoon H Pro
23,88.8,43.93,66.32,60.28,Clifden,Ireland,Ireland,02-12-2015,Euro,TRUE,8449,Autel Robotics,DJI Inspire 2
24,403.3,22.86,65.01,5.37,Annacotty,Ireland,Ireland,01-06-2017,Euro,TRUE,7759,Yuneec,DJI Phantom 4
25,472.38,70.04,19.7,58.14,Edgeworthstown,Ireland,Ireland,8/19/2016,Euro,TRUE,4317,Parrot,Yuneec Typhoon H Pro
26,327.91,8.39,16.53,54.04,Ballisodare,Ireland,Ireland,09-04-2016,Euro,FALSE,308,Parrot,Yuneec Typhoon H Pro
27,118.16,3.59,27.34,81.31,Caherconlish,Ireland,Ireland,7/14/2015,Euro,TRUE,6417,Syma,Parrot Bebop 2
28,258.19,1.25,99.96,2.84,Dundrum,Ireland,Ireland,10/28/2016,Euro,FALSE,2470,UDI,DJI Mavic Pro
29,151.51,36.67,7.91,46.02,Old Kilcullen,Ireland,Ireland,5/27/2017,Euro,FALSE,7278,Holy Stone,DJI Mavic Pro
30,367.24,61.17,52.9,75.53,Sallins,Ireland,Ireland,3/21/2019,Euro,TRUE,2191,Parrot,DJI Inspire 2
31,150.17,67.21,16.74,3.09,Carrigaline,Ireland,Ireland,08-01-2017,Euro,FALSE,2905,Parrot,Parrot Bebop 2
32,243.45,42.69,43.91,87.74,Kill,Ireland,Ireland,6/21/2018,Euro,TRUE,3353,Yuneec,Yuneec Typhoon H Pro
33,354.57,65.17,17.22,89.54,Kinsealy-Drinan,Ireland,Ireland,10/19/2017,Euro,TRUE,3593,Syma,DJI Phantom 4
34,326.21,67.54,63.42,42.5,Donegal,Ireland,Ireland,11/18/2017,Euro,FALSE,3754,JJRC,DJI Phantom 4
35,82.05,23.92,47.5,45.52,Prosperous,Ireland,Ireland,12/26/2015,Euro,FALSE,599,DJI,DJI Inspire 2
36,260.89,92.67,78.72,94.59,Lucan,Ireland,Ireland,05-11-2016,Euro,TRUE,9867,3DR,DJI Phantom 4
37,297.29,69.5,99.4,79.33,Kilcullen,Ireland,Ireland,7/29/2019,Euro,FALSE,9850,Parrot,DJI Inspire 2
38,284.11,52.49,80.24,1.69,Gort,Ireland,Ireland,12/23/2016,Euro,FALSE,3351,Syma,DJI Inspire 2
39,232.42,90.86,87.21,33.17,Manorhamilton,Ireland,Ireland,1/28/2016,Euro,FALSE,4811,Parrot,DJI Phantom 4
40,187.12,11.96,48.98,76.69,Blarney,Ireland,Ireland,05-02-2018,Euro,TRUE,4032,UDI,DJI Phantom 4
41,269.99,40.85,18,40.03,Castleblayney,Ireland,Ireland,8/31/2019,Euro,TRUE,6311,Hubsan,DJI Mavic Pro
42,207.68,87.84,64.06,30.49,Adare,Ireland,Ireland,02-12-2017,Euro,TRUE,9690,Yuneec,Yuneec Typhoon H Pro
43,457.05,84.2,11.7,32.39,Charlesland,Ireland,Ireland,11-07-2019,Euro,FALSE,6576,UDI,Parrot Bebop 2
44,368.08,88.3,42.06,82.75,Kildare,Ireland,Ireland,11-05-2016,Euro,TRUE,6795,JJRC,Yuneec Typhoon H Pro
45,376.15,44.39,1.84,75.8,Ratoath,Ireland,Ireland,09-05-2015,Euro,TRUE,6467,Autel Robotics,DJI Inspire 2
46,154.18,27.28,6.01,86.81,Cavan,Ireland,Ireland,02-03-2017,Euro,TRUE,2670,UDI,Parrot Bebop 2
47,281.03,29.12,38.73,79.47,Shankill,Ireland,Ireland,03-10-2017,Euro,FALSE,5251,Autel Robotics,DJI Mavic Pro
48,232.81,48.93,15.64,73.52,Macroom,Ireland,Ireland,9/17/2015,Euro,TRUE,7939,Parrot,DJI Phantom 4
49,356.8,10.9,13.14,18.71,Shankill,Ireland,Ireland,5/27/2016,Euro,FALSE,6745,3DR,Yuneec Typhoon H Pro
50,436.41,52.58,51.38,72.25,Listowel,Ireland,Ireland,11/24/2017,Euro,FALSE,3371,Potensic,Parrot Bebop 2
51,62.19,65.03,89.97,16.3,Monaghan,Ireland,Ireland,2/21/2017,Euro,FALSE,5560,JJRC,Yuneec Typhoon H Pro
52,457.97,6.27,57.6,16.91,Sandymount,Ireland,Ireland,05-07-2019,Euro,FALSE,8158,Yuneec,Yuneec Typhoon H Pro
